node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
0,1,2,1.699791210818593,-0.001888824474514772,0.0,0.9918174243073068,2.7860206449931275,-0.0018959920794625142,0.0020563394616088873,2.8461224410186707
0,2,3,1.6979823085710213,-0.0010572908782391366,-0.0012495468237858631,0.992391828018448,2.7834628129649897,0.00029550664064605743,-0.000106442109058073,2.8412918199997783
2,1,4,1.7021611742506142,-0.0001400592625706576,-0.0015096312290552305,0.9907034870454297,2.7870563114859084,0.0015039678567713688,-0.0013621030545756482,2.8482379722751676
5,0,3,1.6960427630698816,-0.002646914957142865,0.0,0.9934159389339356,2.7832993084604434,-0.0026592261820730604,0.0028759305506647656,2.8408237490810624
2,6,3,1.698714108654418,-0.003938861798458149,-0.0015421799574966144,0.9935441142063439,2.793259279286843,-0.0022596879994957924,0.002772199067632859,2.859197004844202
1,7,4,1.702699520549008,-0.0003371076838156739,0.0,0.9901509236652473,2.785391067610753,-0.0003382817193325486,0.0003665952344531915,2.8452376876690866
8,2,4,1.7019837112564915,-0.0016637719788222816,-0.0015846940361470274,0.9900589912492848,2.7823583585237674,4.8059601938580396e-05,0.00021320340438519539,2.8396160277646256
9,5,3,1.6946764721430094,-0.0015286224264048354,-0.002590566281732265,0.9955362859744348,2.79202714945713,0.0013048412289839199,-0.0009248842959040564,2.8565163437503744
10,5,9,1.6903355746465523,-0.003403742498152784,0.0,0.9966553224953429,2.784145466558035,-0.003421812791720287,0.003704894029656307,2.841837217510785
11,10,12,1.680874889139358,-0.0037987990334373833,0.0,1.0020478999445146,2.785386156649086,-0.0038231608915856334,0.004146375737181157,2.843143084185244
6,2,13,1.6995672978475735,-0.002606849910553599,-0.0030824707067971246,0.9911393889644629,2.7809295322293535,0.0007208518853621534,-0.00027216194340098357,2.8367999073934977
6,9,3,1.6938346569860132,-0.003784272868349259,-0.0033131115373983278,0.9936002201864511,2.776831506762596,-0.0002276126282489445,0.0007551815713532722,2.8288819412083615
7,14,4,1.703036628232823,0.0,-0.00038152752988196426,0.9897693961353724,2.7841221876241478,0.00041436354294185906,-0.0003829012815269359,2.8429410102718173
2,8,13,1.7027609664412817,-0.002511150778575555,-0.0025892416548813912,0.9911541687046608,2.7919384733510144,0.00031585574929500785,0.00015209843148005875,2.8572274448200234
14,8,4,1.7035704947409034,-0.0014585504245615555,-0.0005371176267985334,0.9901944761853443,2.788632423431653,-0.0008769945241216313,0.0010521944399750683,2.85125978189291
10,9,12,1.6860372952465417,-0.0007365153253369172,-0.004443005368486297,0.9994123570072766,2.7866885680710864,0.004110819884362729,-0.0036634728681108203,2.8459912787971873
11,12,15,1.6762726962183443,-0.0012312957408910918,-0.004336924316497459,1.004467413348948,2.7845391636743027,0.003493389588901097,-0.0030239798699916256,2.8411734068872287
16,11,15,1.6714999353990994,-0.0041829232630163915,0.0,1.0071495056763737,2.7846978214184013,-0.004215314912990555,0.004569608252786335,2.8409682614291882
17,6,13,1.7012983893761227,-0.005703981831263749,-0.0034816104141413007,0.9918534981308706,2.7913250315392784,-0.001911678157792993,0.002748416565541048,2.85595012841124
18,9,6,1.6951394593496532,-0.006584463623142023,-0.004186673096384652,0.9954749401205945,2.7931377594259197,-0.0020146370875328895,0.0030219886279912525,2.8585726480177227
8,19,13,1.7030846757156648,-0.0016386508378151213,-0.0032915659985022216,0.9892611801600013,2.7810451946623367,0.0019188937430378754,-0.0015303813634970059,2.837296121150459
14,20,8,1.7045264301656229,0.0,-0.0012886177494380036,0.9890478497558064,2.7846201944148454,0.0013998353441808382,-0.0012929144610474477,2.8439858222076233
9,21,12,1.6866161496351846,-0.008597030915587833,-0.004457325545814683,0.9996068169256276,2.7897929148454064,-0.0037596496786338426,0.004934244462714811,2.8516081089686596
15,12,22,1.6767624939895631,-0.010259879292172869,-0.004377828337883027,1.0052214089697245,2.790873557679694,-0.005517499744475486,0.006859230751104926,2.852428790149758
23,16,15,1.6657861376462355,-0.0007066907629251773,-0.006350829991973228,1.01101330390226,2.788843888474905,0.006259029614101443,-0.005625652539398301,2.847606464800942
24,16,23,1.6587572230980818,-0.004764836469412614,0.0,1.014679957307699,2.786909572457226,-0.004808343020515176,0.005226568843891629,2.843442413937189
17,18,6,1.6966722209514142,-0.00491717942646952,-0.0069704323429569115,0.9924468646561309,2.779188721941015,0.0026001495210780695,-0.0016852816991564704,2.8333857406822185
17,13,25,1.7022338028973096,-0.004619410480990904,-0.005238276624744742,0.9898167199564369,2.781590483883299,0.0010377796043976551,-0.00025414008951675894,2.83822427346096
