node1,node2,node3,Fxx,Fxy,Fyx,Fyy,Pxx,Pxy,Pyx,Pyy
0,1,2,1.1561577286750016,-3.751226272330488e-05,0.0,1.27912123564003,1.936322530442888,-7.797256712165596e-05,-1.3691232805243075e-05,2.2367923363803928
0,2,3,1.1561308595315194,-2.5160796225637272e-05,-4.721413841579647e-05,1.2791429394896223,1.9362065465474152,-6.953493041478705e-05,-0.00010732488329480524,2.2368063833934455
2,1,4,1.1561946024395222,-1.0303591165009007e-05,-4.0198074877650924e-05,1.2790915740030684,1.9364822276885512,-3.6084428485559875e-05,-8.731345293235973e-05,2.236773824230125
5,0,3,1.1560945008042143,-5.4959895225192845e-05,0.0,1.2791816355301364,1.9360922770908595,-0.00011424200136347005,-2.0065266830872453e-05,2.2368842772791533
2,6,3,1.1561496217089422,-9.903964112889518e-05,-5.487498893863574e-05,1.2791731052201065,1.9364949078154265,-0.00022587658186124963,-0.00015018862503309827,2.23708265414984
1,7,4,1.1561933685550585,-9.85195810593309e-06,0.0,1.2790768604864802,1.9364050097640335,-2.0477968996822723e-05,-3.595648600459462e-06,2.236675287202003
8,2,4,1.1561908815627633,-4.225136293153908e-05,-4.365591452071271e-05,1.2790618846908934,1.9363165350071274,-0.00010375996639897935,-0.00010616671183681463,2.2365693459901443
9,5,3,1.15608441996448,-4.670885032947991e-05,-7.939340807183726e-05,1.279246618070454,1.9363088426619897,-0.00012605502809827815,-0.00018206830420895682,2.2372483133420062
10,5,9,1.156012378288245,-7.782840411318936e-05,0.0,1.2792809133223386,1.9358883999792975,-0.00016178135349908092,-2.8417638480213818e-05,2.237135115408978
11,10,12,1.1558770645327572,-8.971213317054971e-05,0.0,1.2794418538836503,1.9355400656603012,-0.00018649161350999265,-3.276424835504509e-05,2.2375315959898847
6,2,13,1.1561633455392182,-7.761378948656361e-05,-0.00010944075471996939,1.2790879163203002,1.936214988302363,-0.00020128614518097348,-0.0002558219061795698,2.2366076425035657
6,9,3,1.156065880097802,-9.638657128585582e-05,-0.00010622150847083844,1.279174731960989,1.9358312439628835,-0.00023916180920157697,-0.0002560129891737375,2.2367096737502945
7,14,4,1.1562032205131643,0.0,-1.0450848787257883e-05,1.279066409637693,1.9364361141829536,-3.8140987909213877e-06,-2.172272678316972e-05,2.2366543924828406
2,8,13,1.1562217133519985,-7.586478239499095e-05,-6.865436943570558e-05,1.2790891384952214,1.936688253789411,-0.00018272577915395282,-0.00017036876583169063,2.2368824981177897
14,8,4,1.1562174288697555,-3.881795210020078e-05,-1.0370301682272043e-05,1.2790661895789022,1.9365489357427346,-8.446828557043303e-05,-3.5718464928814915e-05,2.2367180252584005
10,9,12,1.1559560368182429,-4.286662388414131e-05,-0.00013260074327270388,1.2793631965507348,1.935813246101549,-0.00013751916442849373,-0.00029128927497963956,2.2373965685984345
11,12,15,1.15580783666352,-5.109080954224243e-05,-0.00014512911785047322,1.2795228195220574,1.935355354320654,-0.00015921932035667342,-0.0003203594421380043,2.2377256546767037
16,11,15,1.1557263901377945,-0.00010145993886134796,0.0,1.279612571997557,1.935112854059144,-0.0002109231969506471,-3.7068308161191705e-05,2.2379192725017214
